region,group_or_crop,year,Yield_t_ha,Area_ha,N_kg_ha,P2O5_kg_ha,K_kg_ha,Mineral_treated_share,Org_kg_ha_or_share,Irrig_m3_ha,Irrig_mm,Yield_t_ha_lag1,Area_ha_lag1,N_kg_ha_lag1,P2O5_kg_ha_lag1,K_kg_ha_lag1,Mineral_treated_share_lag1,Org_kg_ha_or_share_lag1,Irrig_m3_ha_lag1,Irrig_mm_lag1,Yield_t_ha_lag2,Area_ha_lag2,N_kg_ha_lag2,P2O5_kg_ha_lag2,K_kg_ha_lag2,Mineral_treated_share_lag2,Org_kg_ha_or_share_lag2,Irrig_m3_ha_lag2,Irrig_mm_lag2,Yield_t_ha_lag3,Area_ha_lag3,N_kg_ha_lag3,P2O5_kg_ha_lag3,K_kg_ha_lag3,Mineral_treated_share_lag3,Org_kg_ha_or_share_lag3,Irrig_m3_ha_lag3,Irrig_mm_lag3,ma5_Yield,ma5_N,ma5_P2O5,ma5_K,ma5_MineralShare,ma5_Org,ma5_Irrig_m3,ma5_Irrig_mm,Yield_anom
Вінницька область,Соняшник,2010,1.6800000000000002,163300.0,33.0,9.2,8.8,0.6619718309859155,0.001837109614206981,0.6479201762342879,0.06479201762342879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Вінницька область,Соняшник,2011,1.95,148000.0,41.8,12.9,12.3,0.7486486486486487,0.0006756756756756757,1.2536826929104243,0.12536826929104244,1.6800000000000002,163300.0,33.0,9.2,8.8,0.6619718309859155,0.001837109614206981,0.6479201762342879,0.06479201762342879,,,,,,,,,,,,,,,,,,,,,,,,,,,
Вінницька область,Соняшник,2012,2.2,157400.0,43.8,12.4,11.8,0.7534942820838628,0.0012706480304955528,1.239771881973717,0.12397718819737169,1.95,148000.0,41.8,12.9,12.3,0.7486486486486487,0.0006756756756756757,1.2536826929104243,0.12536826929104244,1.6800000000000002,163300.0,33.0,9.2,8.8,0.6619718309859155,0.001837109614206981,0.6479201762342879,0.06479201762342879,,,,,,,,,,,,,,,,,,
Вінницька область,Соняшник,2013,3.04,166700.0,56.8,14.9,14.3,0.7936412717456509,0.001799640071985603,1.2330456226880395,0.12330456226880396,2.2,157400.0,43.8,12.4,11.8,0.7534942820838628,0.0012706480304955528,1.239771881973717,0.12397718819737169,1.95,148000.0,41.8,12.9,12.3,0.7486486486486487,0.0006756756756756757,1.2536826929104243,0.12536826929104244,1.6800000000000002,163300.0,33.0,9.2,8.8,0.6619718309859155,0.001837109614206981,0.6479201762342879,0.06479201762342879,,,,,,,,,
Вінницька область,Соняшник,2014,2.75,193000.0,53.5,15.7,13.8,0.8217616580310881,0.0005181347150259067,1.8545994065281899,0.18545994065281898,3.04,166700.0,56.8,14.9,14.3,0.7936412717456509,0.001799640071985603,1.2330456226880395,0.12330456226880396,2.2,157400.0,43.8,12.4,11.8,0.7534942820838628,0.0012706480304955528,1.239771881973717,0.12397718819737169,1.95,148000.0,41.8,12.9,12.3,0.7486486486486487,0.0006756756756756757,1.2536826929104243,0.12536826929104244,,,,,,,,,
Вінницька область,Соняшник,2015,2.69,187000.0,56.2,14.7,14.1,0.8427807486631016,0.0005347593582887701,2.4403636141785126,0.24403636141785126,2.75,193000.0,53.5,15.7,13.8,0.8217616580310881,0.0005181347150259067,1.8545994065281899,0.18545994065281898,3.04,166700.0,56.8,14.9,14.3,0.7936412717456509,0.001799640071985603,1.2330456226880395,0.12330456226880396,2.2,157400.0,43.8,12.4,11.8,0.7534942820838628,0.0012706480304955528,1.239771881973717,0.12397718819737169,2.3240000000000003,45.779999999999994,13.02,12.2,0.7559035382990332,0.0012202416214779437,1.2458039560669316,0.12458039560669318,0.36599999999999966
Вінницька область,Соняшник,2016,3.07,266700.0,60.7,16.3,15.1,0.8631421072365955,0.0003749531308586427,2.435756911460236,0.24357569114602362,2.69,187000.0,56.2,14.7,14.1,0.8427807486631016,0.0005347593582887701,2.4403636141785126,0.24403636141785126,2.75,193000.0,53.5,15.7,13.8,0.8217616580310881,0.0005181347150259067,1.8545994065281899,0.18545994065281898,3.04,166700.0,56.8,14.9,14.3,0.7936412717456509,0.001799640071985603,1.2330456226880395,0.12330456226880396,2.5260000000000002,50.42,14.12,13.260000000000002,0.7920653218344704,0.0009597715702943016,1.6042926436557767,0.16042926436557767,0.5439999999999996
Вінницька область,Соняшник,2017,2.92,248200.0,71.4,22.4,20.2,0.8887993553585818,0.0008058017727639,2.442002442002442,0.24420024420024422,3.07,266700.0,60.7,16.3,15.1,0.8631421072365955,0.0003749531308586427,2.435756911460236,0.24357569114602362,2.69,187000.0,56.2,14.7,14.1,0.8427807486631016,0.0005347593582887701,2.4403636141785126,0.24403636141785126,2.75,193000.0,53.5,15.7,13.8,0.8217616580310881,0.0005181347150259067,1.8545994065281899,0.18545994065281898,2.75,54.2,14.8,13.819999999999999,0.8149640135520597,0.000899627061330895,1.840707487365739,0.1840707487365739,0.16999999999999993
Вінницька область,Соняшник,2018,3.1100000000000003,259899.99999999997,74.2,26.8,21.0,0.8307041169680648,0.0011542901115813775,1.846381093057607,0.1846381093057607,2.92,248200.0,71.4,22.4,20.2,0.8887993553585818,0.0008058017727639,2.442002442002442,0.24420024420024422,3.07,266700.0,60.7,16.3,15.1,0.8631421072365955,0.0003749531308586427,2.435756911460236,0.24357569114602362,2.69,187000.0,56.2,14.7,14.1,0.8427807486631016,0.0005347593582887701,2.4403636141785126,0.24403636141785126,2.8939999999999997,59.720000000000006,16.8,15.5,0.8420250282070036,0.0008066578097845646,2.081153599371484,0.20811535993714841,0.21600000000000064
Вінницька область,Соняшник,2019,3.44,246200.0,78.2,23.9,19.9,0.7668562144597888,0.0012185215272136475,1.852881230313137,0.1852881230313137,3.1100000000000003,259899.99999999997,74.2,26.8,21.0,0.8307041169680648,0.0011542901115813775,1.846381093057607,0.1846381093057607,2.92,248200.0,71.4,22.4,20.2,0.8887993553585818,0.0008058017727639,2.442002442002442,0.24420024420024422,3.07,266700.0,60.7,16.3,15.1,0.8631421072365955,0.0003749531308586427,2.435756911460236,0.24357569114602362,2.9080000000000004,63.2,19.18,16.84,0.8494375972514863,0.0006775878177037194,2.2038206934453974,0.22038206934453974,0.5319999999999996
Вінницька область,Соняшник,2020,2.68,288700.0,106.6,31.6,26.9,0.7977138898510565,0.0020782819535850364,2.457002457002457,0.24570024570024568,3.44,246200.0,78.2,23.9,19.9,0.7668562144597888,0.0012185215272136475,1.852881230313137,0.1852881230313137,3.1100000000000003,259899.99999999997,74.2,26.8,21.0,0.8307041169680648,0.0011542901115813775,1.846381093057607,0.1846381093057607,2.92,248200.0,71.4,22.4,20.2,0.8887993553585818,0.0008058017727639,2.442002442002442,0.24420024420024422,3.046,68.14,20.82,18.06,0.8384565085372266,0.0008176651801412675,2.2034770582023873,0.2203477058202387,-0.36599999999999966
Вінницька область,Соняшник,2021,3.2,307600.0,74.1,20.7,19.2,0.7805591677503251,0.001625487646293888,0.9180488401982986,0.09180488401982986,2.68,288700.0,106.6,31.6,26.9,0.7977138898510565,0.0020782819535850364,2.457002457002457,0.24570024570024568,3.44,246200.0,78.2,23.9,19.9,0.7668562144597888,0.0012185215272136475,1.852881230313137,0.1852881230313137,3.1100000000000003,259899.99999999997,74.2,26.8,21.0,0.8307041169680648,0.0011542901115813775,1.846381093057607,0.1846381093057607,3.0439999999999996,78.22,24.2,20.619999999999997,0.8294431367748174,0.0011263696992005207,2.2068048267671756,0.22068048267671755,0.15600000000000058
